Size		Time		Stack Size
884		0.487000		3538
885		0.487000		3542
886		0.524000		3546
887		0.490000		3550
888		0.505000		3554
889		0.483000		3558
890		0.483000		3562
891		0.484000		3566
892		0.492000		3570
893		0.493000		3574
894		0.493000		3578
895		0.495000		3582
896		0.490000		3586
897		0.525000		3590
898		0.507000		3594
899		0.508000		3598
900		0.522000		3602
901		0.524000		3606
902		0.519000		3610
903		0.532000		3614
904		0.533000		3618
905		0.532000		3622
906		0.533000		3626
907		0.535000		3630
908		0.538000		3634
909		0.541000		3638
910		0.544000		3642
911		0.543000		3646
912		0.533000		3650
913		0.533000		3654
914		0.532000		3658
915		0.535000		3662
916		0.533000		3666
917		0.533000		3670
918		0.556000		3674
919		0.537000		3678
920		0.535000		3682
921		0.535000		3686
922		0.536000		3690
923		0.537000		3694
924		0.553000		3698
925		0.556000		3702
926		0.553000		3706
927		0.575000		3710
928		0.562000		3714
929		0.562000		3718
930		0.743000		3722
931		0.573000		3726
932		0.596000		3730
933		0.629000		3734
934		0.551000		3738
935		0.623000		3742
936		0.555000		3746
937		0.673000		3750
938		0.603000		3754
939		0.621000		3758
940		0.560000		3762
941		0.573000		3766
942		0.618000		3770
943		0.562000		3774
944		0.569000		3778
945		0.588000		3782
946		0.576000		3786
947		0.578000		3790
948		0.602000		3794
949		0.596000		3798
950		0.588000		3802
951		0.617000		3806
952		0.581000		3810
953		0.580000		3814
954		0.607000		3818
955		0.583000		3822
956		0.582000		3826
957		0.587000		3830
958		0.611000		3834
959		0.587000		3838
960		0.612000		3842
961		0.664000		3846
962		0.605000		3850
963		0.603000		3854
964		0.622000		3858
965		0.580000		3862
966		0.581000		3866
967		0.583000		3870
968		0.596000		3874
969		0.601000		3878
970		0.643000		3882
971		0.608000		3886
972		0.621000		3890
973		0.624000		3894
974		0.605000		3898
975		0.606000		3902
976		0.631000		3906
977		0.636000		3910
978		0.640000		3914
979		0.638000		3918
980		0.810000		3922
981		0.657000		3926
982		0.602000		3930
983		0.608000		3934
984		0.595000		3938
985		0.596000		3942
986		0.677000		3946
987		0.686000		3950
988		0.611000		3954
989		0.615000		3958
990		0.612000		3962
991		0.606000		3966
992		0.627000		3970
993		0.628000		3974
994		0.628000		3978
995		0.630000		3982
996		0.619000		3986
997		0.619000		3990
998		0.619000		3994
999		0.621000		3998
1000		0.644000		4002
1001		0.640000		4006
1002		0.640000		4010
1003		0.642000		4014
1004		0.631000		4018
1005		0.631000		4022
1006		0.634000		4026
1007		0.635000		4030
1008		0.650000		4034
1009		0.649000		4038
1010		0.651000		4042
1011		0.652000		4046
1012		0.633000		4050
1013		0.633000		4054
1014		0.634000		4058
1015		0.632000		4062
1016		0.650000		4066
1017		0.656000		4070
1018		0.657000		4074
1019		0.657000		4078
1020		0.652000		4082
1021		0.647000		4086
1022		0.654000		4090
1023		0.650000		4094
1024		0.686000		4098
1025		0.682000		4102
1026		0.688000		4106
1027		0.911000		4110
1028		0.690000		4114
1029		0.798000		4118
1030		0.761000		4122
1031		0.690000		4126
1032		0.680000		4130
1033		0.681000		4134
1034		0.675000		4138
1035		0.677000		4142
1036		0.673000		4146
1037		0.678000		4150
1038		0.677000		4154
1039		0.679000		4158
1040		0.675000		4162
1041		0.677000		4166
1042		0.679000		4170
1043		0.677000		4174
1044		0.700000		4178
1045		0.703000		4182
1046		0.703000		4186
1047		0.705000		4190
1048		0.696000		4194
1049		0.696000		4198
1050		0.751000		4202
1051		0.731000		4206
1052		0.702000		4210
1053		0.706000		4214
1054		0.768000		4218
1055		0.708000		4222
1056		0.723000		4226
1057		0.723000		4230
1058		0.724000		4234
1059		0.728000		4238
1060		0.715000		4242
1061		0.710000		4246
1062		0.711000		4250
1063		0.711000		4254
1064		0.722000		4258
1065		0.721000		4262
1066		0.723000		4266
1067		0.724000		4270
1068		0.727000		4274
1069		0.731000		4278
1070		0.978000		4282
1071		0.762000		4286
1072		0.787000		4290
1073		0.729000		4294
1074		0.712000		4298
1075		0.716000		4302
1076		0.802000		4306
1077		0.730000		4310
1078		0.729000		4314
1079		0.731000		4318
1080		0.727000		4322
1081		0.726000		4326
1082		0.728000		4330
1083		0.729000		4334
1084		0.717000		4338
1085		0.719000		4342
1086		0.718000		4346
1087		0.719000		4350
1088		0.731000		4354
1089		0.731000		4358
1090		0.733000		4362
1091		0.736000		4366
1092		0.754000		4370
1093		0.752000		4374
1094		0.752000		4378
1095		0.754000		4382
1096		0.753000		4386
1097		0.752000		4390
1098		0.769000		4394
1099		0.753000		4398
1100		0.763000		4402
1101		0.768000		4406
1102		0.767000		4410
1103		0.769000		4414
1104		0.764000		4418
1105		0.767000		4422
1106		0.768000		4426
1107		0.766000		4430
1108		0.789000		4434
1109		0.789000		4438
1110		1.023000		4442
1111		0.809000		4446
1112		0.925000		4450
1113		0.822000		4454
1114		0.815000		4458
1115		0.817000		4462
1116		0.771000		4466
1117		0.772000		4470
1118		0.774000		4474
1119		0.814000		4478
1120		0.764000		4482
1121		0.768000		4486
1122		0.766000		4490
1123		0.767000		4494
1124		0.819000		4498
1125		0.820000		4502
1126		0.820000		4506
1127		0.821000		4510
1128		0.805000		4514
1129		0.808000		4518
1130		0.810000		4522
1131		0.810000		4526
1132		0.831000		4530
1133		0.832000		4534
1134		0.833000		4538
1135		0.824000		4542
1136		0.809000		4546
1137		0.811000		4550
1138		0.811000		4554
1139		0.834000		4558
1140		0.801000		4562
1141		0.801000		4566
1142		0.803000		4570
1143		0.805000		4574
1144		0.814000		4578
1145		0.816000		4582
1146		0.816000		4586
1147		1.036000		4590
1148		0.902000		4594
1149		0.958000		4598
1150		0.872000		4602
1151		0.838000		4606
1152		0.826000		4610
1153		0.823000		4614
1154		0.826000		4618
1155		0.824000		4622
1156		0.822000		4626
1157		0.823000		4630
1158		0.879000		4634
1159		0.826000		4638
1160		0.857000		4642
1161		0.896000		4646
1162		0.857000		4650
1163		0.860000		4654
1164		0.827000		4658
1165		0.831000		4662
1166		0.832000		4666
1167		0.832000		4670
1168		0.856000		4674
1169		0.855000		4678
1170		0.846000		4682
1171		0.857000		4686
1172		0.874000		4690
1173		0.871000		4694
1174		0.874000		4698
1175		0.879000		4702
1176		0.882000		4706
1177		0.931000		4710
1178		0.964000		4714
1179		0.889000		4718
1180		0.869000		4722
1181		0.873000		4726
1182		1.094000		4730
1183		0.943000		4734
1184		0.986000		4738
1185		0.916000		4742
1186		0.871000		4746
1187		0.873000		4750
1188		0.892000		4754
1189		0.896000		4758
1190		0.897000		4762
1191		0.908000		4766
1192		0.855000		4770
1193		0.856000		4774
1194		0.858000		4778
1195		0.897000		4782
1196		0.881000		4786
1197		0.883000		4790
1198		0.884000		4794
1199		0.884000		4798
1200		0.878000		4802
1201		0.879000		4806
1202		0.883000		4810
1203		0.869000		4814
1204		0.894000		4818
1205		0.896000		4822
1206		0.897000		4826
1207		0.900000		4830
1208		0.884000		4834
1209		0.885000		4838
1210		0.887000		4842
1211		0.887000		4846
1212		0.910000		4850
1213		0.910000		4854
1214		0.932000		4858
1215		0.914000		4862
1216		1.171000		4866
1217		1.010000		4870
1218		0.988000		4874
1219		0.965000		4878
1220		0.934000		4882
1221		0.931000		4886
1222		0.932000		4890
1223		0.932000		4894
1224		0.956000		4898
1225		0.934000		4902
1226		0.935000		4906
1227		0.934000		4910
1228		0.958000		4914
1229		0.958000		4918
1230		0.958000		4922
1231		1.000000		4926
1232		0.957000		4930
1233		0.955000		4934
1234		0.955000		4938
1235		0.951000		4942
1236		0.934000		4946
1237		0.934000		4950
1238		0.935000		4954
1239		0.936000		4958
1240		0.962000		4962
1241		0.963000		4966
1242		0.965000		4970
1243		0.965000		4974
1244		0.930000		4978
1245		0.954000		4982
1246		0.933000		4986
1247		0.935000		4990
1248		1.212000		4994
1249		1.088000		4998
1250		1.040000		5002
1251		1.013000		5006
1252		1.023000		5010
1253		1.004000		5014
1254		1.024000		5018
1255		1.013000		5022
1256		1.003000		5026
1257		1.002000		5030
1258		1.002000		5034
1259		1.007000		5038
1260		0.957000		5042
1261		0.957000		5046
1262		0.960000		5050
1263		0.962000		5054
1264		1.073000		5058
1265		1.027000		5062
1266		1.029000		5066
1267		1.030000		5070
1268		1.026000		5074
1269		1.007000		5078
1270		1.007000		5082
1271		1.009000		5086
1272		0.979000		5090
1273		0.959000		5094
1274		0.962000		5098
1275		0.964000		5102
1276		1.045000		5106
1277		1.040000		5110
1278		1.241000		5114
1279		1.168000		5118
1280		1.106000		5122
1281		0.989000		5126
1282		1.067000		5130
1283		1.018000		5134
1284		1.007000		5138
1285		1.009000		5142
1286		1.011000		5146
1287		1.016000		5150
1288		1.031000		5154
1289		1.035000		5158
1290		1.034000		5162
1291		1.039000		5166
1292		1.031000		5170
1293		1.018000		5174
1294		1.026000		5178
1295		1.049000		5182
1296		1.080000		5186
1297		1.040000		5190
1298		1.043000		5194
1299		1.042000		5198
1300		1.013000		5202
1301		1.015000		5206
1302		1.021000		5210
1303		1.019000		5214
1304		1.059000		5218
1305		1.060000		5222
1306		1.062000		5226
1307		1.337000		5230
1308		1.196000		5234
1309		1.084000		5238
1310		1.024000		5242
1311		1.090000		5246
1312		1.033000		5250
1313		1.037000		5254
1314		1.037000		5258
1315		1.036000		5262
1316		1.041000		5266
1317		1.045000		5270
1318		1.045000		5274
1319		1.046000		5278
1320		1.046000		5282
1321		1.043000		5286
1322		1.045000		5290
1323		1.047000		5294
1324		1.069000		5298
1325		1.068000		5302
1326		1.069000		5306
1327		1.092000		5310
1328		1.066000		5314
1329		1.066000		5318
1330		1.068000		5322
1331		1.069000		5326
1332		1.104000		5330
1333		1.083000		5334
1334		1.085000		5338
1335		1.090000		5342
1336		1.366000		5346
1337		1.253000		5350
1338		1.093000		5354
1339		1.059000		5358
1340		1.098000		5362
1341		1.160000		5366
1342		1.104000		5370
1343		1.103000		5374
1344		1.104000		5378
1345		1.108000		5382
1346		1.107000		5386
1347		1.110000		5390
1348		1.136000		5394
1349		1.133000		5398
1350		1.132000		5402
1351		1.136000		5406
1352		1.083000		5410
1353		1.081000		5414
1354		1.082000		5418
1355		1.081000		5422
1356		1.172000		5426
1357		1.153000		5430
1358		1.156000		5434
1359		1.159000		5438
1360		1.124000		5442
1361		1.123000		5446
1362		1.143000		5450
1363		1.424000		5454
1364		1.341000		5458
1365		1.174000		5462
1366		1.153000		5466
1367		1.150000		5470
1368		1.156000		5474
1369		1.161000		5478
1370		1.223000		5482
1371		1.163000		5486
1372		1.154000		5490
1373		1.212000		5494
1374		1.160000		5498
1375		1.163000		5502
1376		1.148000		5506
1377		1.144000		5510
1378		1.149000		5514
1379		1.150000		5518
1380		1.147000		5522
1381		1.148000		5526
